name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,anweight,prob,stratum,psu,aesfdrk,happy,health,gndr,yrbrn,age,agea,edufld,edulvla,edulvlb,emplrel,isco08,iscoco,pdjobev,wkhtot,edlves,edlvaes,edlvdes,edlvees,edlvges,edlvhes,impdiff,impenv,impfree,impfun,imprich,impsafe,imptrad,ipadvnt,ipbhprp,ipcrtiv,ipeqopt,ipfrule,ipgdtim,iphlppl,iplylfr,ipmodst,iprspot,ipshabt,ipstrgv,ipsuces,ipudrst,regiones,regioaes,ages,region,year
ESS3e03_7,3,3.7,01.12.2018,454550100202,ES,1.125,0.7714476,1.9944906,NA,NA,NA,NA,2,7,2,1,1952,54.83,54,7,3,NA,1,NA,7122,6,40,NA,8,NA,NA,NA,NA,3,2,3,2,5,1,4,2,4,3,2,2,1,4,3,2,1,3,3,2,4,NA,42,54.83,42,2006
ESS3e03_7,3,3.7,01.12.2018,454550100204,ES,1.125,1.0072315,1.9944906,NA,NA,NA,NA,2,8,2,2,1969,37.33,38,1,2,NA,1,NA,9320,1,43,NA,5,NA,NA,NA,NA,2,2,2,2,5,1,1,4,1,2,2,2,3,2,2,2,5,3,2,5,2,NA,42,37.33,42,2006
ESS3e03_7,3,3.7,01.12.2018,456850200201,ES,1.049,0.94614565,1.9944906,NA,NA,NA,NA,2,8,3,1,1937,69.83,70,1,1,NA,1,NA,5161,1,35,NA,2,NA,NA,NA,NA,5,2,2,3,4,2,2,6,1,4,2,2,3,2,1,2,4,4,2,4,2,NA,42,69.83,42,2006
ESS3e03_7,3,3.7,01.12.2018,456850200202,ES,1.049,1.1174728,1.9944906,NA,NA,NA,NA,2,9,1,2,1971,35.42,36,4,5,NA,1,NA,2320,6,40,NA,13,NA,NA,NA,NA,4,1,2,2,4,2,2,5,4,3,1,3,2,2,1,2,5,3,2,3,2,NA,42,35.42,42,2006
ESS3e03_7,3,3.7,01.12.2018,456850200206,ES,1.049,0.9391874,1.9944906,NA,NA,NA,NA,2,6,3,2,1960,46.5,46,1,1,NA,1,NA,9131,6,888,NA,2,NA,NA,NA,NA,5,3,2,6,5,1,1,6,1,5,1,2,5,2,2,1,5,6,3,5,3,NA,42,46.5,42,2006
ESS3e03_7,3,3.7,01.12.2018,458180200201,ES,1.058,1.1471634,1.9944906,NA,NA,NA,NA,1,8,2,1,1958,48.17,49,1,2,NA,1,NA,5162,6,37,NA,5,NA,NA,NA,NA,4,1,2,3,4,3,2,4,1,3,1,1,3,1,1,2,2,2,1,3,1,NA,42,48.17,42,2006
ESS3e03_7,3,3.7,01.12.2018,458180200202,ES,1.058,1.072552,1.9944906,NA,NA,NA,NA,2,7,1,1,1986,20.17,20,1,2,NA,1,NA,5123,6,45,NA,5,NA,NA,NA,NA,3,1,1,1,3,2,3,2,2,2,1,2,2,2,1,2,5,3,2,3,2,NA,42,20.17,42,2006
ESS3e03_7,3,3.7,01.12.2018,458180200203,ES,1.058,0.94724524,1.9944906,NA,NA,NA,NA,2,10,3,2,1970,36.08,36,1,2,NA,1,NA,4131,6,40,NA,5,NA,NA,NA,NA,2,1,2,2,5,2,3,4,1,1,1,4,2,1,1,2,2,2,1,4,2,NA,42,36.08,42,2006
ESS3e03_7,3,3.7,01.12.2018,458180200204,ES,1.058,1.1270602,1.9944906,NA,NA,NA,NA,2,6,2,2,1955,51.67,51,10,5,NA,1,NA,2340,6,35,NA,14,NA,NA,NA,NA,5,1,2,3,5,1,3,5,1,2,2,2,5,1,1,1,3,5,2,4,1,NA,42,51.67,42,2006
ESS3e03_7,3,3.7,01.12.2018,458180200205,ES,1.058,0.68140554,1.9944906,NA,NA,NA,NA,3,7,2,1,1978,28.08,28,3,3,NA,1,NA,5169,6,40,NA,8,NA,NA,NA,NA,2,2,1,2,5,1,2,2,1,2,1,5,2,2,2,2,3,2,2,2,2,NA,42,28.08,42,2006
ESS3e03_7,3,3.7,01.12.2018,458180200206,ES,1.058,1.2581036,1.9944906,NA,NA,NA,NA,2,8,2,1,1968,38.83,39,8,5,NA,2,NA,2222,6,48,NA,14,NA,NA,NA,NA,3,2,1,3,2,3,2,3,2,2,1,3,2,1,2,2,2,2,3,3,2,NA,42,38.83,42,2006
ESS3e03_7,3,3.7,01.12.2018,458560200201,ES,1.058,0.9542632,1.9944906,NA,NA,NA,NA,1,10,2,1,1922,84.33,84,99,1,NA,2,NA,6111,1,80,NA,1,NA,NA,NA,NA,4,2,2,5,5,2,2,5,2,4,2,2,5,2,2,2,4,5,2,5,2,NA,42,84.33,42,2006
ESS3e03_7,3,3.7,01.12.2018,458560200202,ES,1.058,0.9542632,1.9944906,NA,NA,NA,NA,7,2,5,1,1937,69.83,69,1,2,NA,1,NA,5162,1,40,NA,5,NA,NA,NA,NA,3,2,3,5,5,2,2,6,2,2,2,2,5,2,2,2,3,3,2,5,2,NA,42,69.83,42,2006
ESS3e03_7,3,3.7,01.12.2018,458560200203,ES,1.058,0.94724524,1.9944906,NA,NA,NA,NA,3,9,2,2,1962,44.58,44,99,1,NA,6,NA,66666,2,666,NA,1,NA,NA,NA,NA,3,2,3,2,4,1,2,5,1,2,2,3,3,2,2,2,3,4,2,4,3,NA,42,44.58,42,2006
ESS3e03_7,3,3.7,01.12.2018,458560200204,ES,1.058,0.9542632,1.9944906,NA,NA,NA,NA,1,9,1,1,1938,68.25,68,99,1,NA,2,NA,6111,1,888,NA,0,NA,NA,NA,NA,2,2,1,2,5,2,1,5,1,2,1,2,3,1,1,2,4,3,1,3,2,NA,42,68.25,42,2006
ESS3e03_7,3,3.7,01.12.2018,458560200205,ES,1.058,1.1471634,1.9944906,NA,NA,NA,NA,1,8,3,1,1967,39.08,39,1,1,NA,1,NA,7422,6,50,NA,3,NA,NA,NA,NA,2,2,2,3,5,2,2,5,2,2,2,2,2,1,2,2,5,3,2,4,2,NA,42,39.08,42,2006
ESS3e03_7,3,3.7,01.12.2018,458560200206,ES,1.058,0.9598302,1.9944906,NA,NA,NA,NA,3,8,3,2,1978,28.67,29,1,1,NA,2,NA,8240,6,40,NA,3,NA,NA,NA,NA,3,2,2,3,5,1,2,5,2,2,1,2,3,2,2,2,4,3,2,4,3,NA,42,28.67,42,2006
ESS3e03_7,3,3.7,01.12.2018,459800200101,ES,1.125,1.0072315,1.9944906,NA,NA,NA,NA,2,6,2,2,1968,38.75,38,1,2,NA,1,NA,8263,6,40,NA,5,NA,NA,NA,NA,2,3,2,4,5,2,5,4,6,2,4,1,1,3,4,3,4,3,3,2,2,NA,42,38.75,42,2006
ESS3e03_7,3,3.7,01.12.2018,459800200103,ES,1.125,1.1404736,1.9944906,NA,NA,NA,NA,2,8,2,1,1974,32.83,32,1,1,NA,1,NA,7422,6,40,NA,4,NA,NA,NA,NA,1,5,4,3,1,1,4,3,2,2,3,2,4,3,4,2,2,2,4,2,3,NA,42,32.83,42,2006
ESS3e03_7,3,3.7,01.12.2018,459800200104,ES,1.125,1.0146939,1.9944906,NA,NA,NA,NA,3,7,2,1,1925,81.83,81,1,1,NA,2,NA,7412,1,60,NA,2,NA,NA,NA,NA,1,1,3,2,4,3,3,3,2,3,3,3,1,1,2,1,1,2,4,2,2,NA,42,81.83,42,2006
ESS3e03_7,3,3.7,01.12.2018,459800200106,ES,1.125,1.1404736,1.9944906,NA,NA,NA,NA,2,9,2,1,1984,22.17,22,1,2,NA,2,NA,7122,6,40,NA,5,NA,NA,NA,NA,2,2,3,3,2,2,1,3,1,3,2,1,2,1,3,1,2,1,4,2,2,NA,42,22.17,42,2006
ESS3e03_7,3,3.7,01.12.2018,460210100202,ES,1.083,1.1138338,1.9944906,NA,NA,NA,NA,1,10,2,2,1988,18.5,18,1,2,NA,1,NA,5220,1,50,NA,5,NA,NA,NA,NA,2,1,3,1,2,2,1,3,1,1,2,5,1,1,3,2,5,2,4,5,2,NA,52,18.5,52,2006
ESS3e03_7,3,3.7,01.12.2018,460210100205,ES,1.083,1.525767,1.9944906,NA,NA,NA,NA,1,6,3,2,1976,30.17,30,9,5,NA,1,NA,2131,6,40,NA,14,NA,NA,NA,NA,3,3,3,3,5,3,3,3,6,3,2,6,3,1,2,2,4,6,2,4,2,NA,52,30.17,52,2006
ESS3e03_7,3,3.7,01.12.2018,460560600203,ES,1.083,1.0992296,1.9944906,NA,NA,NA,NA,2,3,1,2,1967,39.08,39,1,2,NA,1,NA,9132,6,30,NA,6,NA,NA,NA,NA,6,1,2,1,5,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,NA,52,39.08,52,2006
ESS3e03_7,3,3.7,01.12.2018,460680100102,ES,1.172,1.7592741,1.9944906,NA,NA,NA,NA,1,7,2,1,1980,26.83,26,3,5,NA,1,NA,2359,6,30,NA,15,NA,NA,NA,NA,1,1,1,1,2,2,4,1,2,2,2,4,1,1,1,3,2,3,2,3,3,NA,52,26.83,52,2006
ESS3e03_7,3,3.7,01.12.2018,460680100104,ES,1.172,1.2421803,1.9944906,NA,NA,NA,NA,2,10,4,2,1939,67.75,67,1,1,NA,1,NA,7414,1,40,NA,2,NA,NA,NA,NA,2,2,2,4,5,2,2,5,2,2,2,2,4,2,2,2,2,3,2,4,2,NA,52,67.75,52,2006
ESS3e03_7,3,3.7,01.12.2018,460680100105,ES,1.172,0.8557182,1.9944906,NA,NA,NA,NA,1,10,2,1,1977,29.75,29,1,3,NA,1,NA,7122,6,40,NA,8,NA,NA,NA,NA,2,2,2,2,1,4,2,3,2,4,2,2,2,2,2,5,2,4,2,2,2,NA,52,29.75,52,2006
ESS3e03_7,3,3.7,01.12.2018,460680100106,ES,1.172,1.1895633,1.9944906,NA,NA,NA,NA,1,7,3,2,1952,54.42,54,1,2,NA,1,NA,8251,1,28,NA,5,NA,NA,NA,NA,3,2,2,4,2,2,3,5,2,6,1,6,4,2,2,2,2,4,2,5,2,NA,52,54.42,52,2006
ESS3e03_7,3,3.7,01.12.2018,461740100301,ES,1.083,1.1138338,1.9944906,NA,NA,NA,NA,3,9,2,2,1980,26.58,26,1,2,NA,2,NA,5220,6,50,NA,5,NA,NA,NA,NA,1,1,1,1,1,1,1,4,1,6,1,2,1,1,1,1,1,2,1,1,1,NA,52,26.58,52,2006
ESS3e03_7,3,3.7,01.12.2018,461740100303,ES,1.083,1.1073735,1.9944906,NA,NA,NA,NA,2,9,4,1,1940,66.17,66,99,1,NA,2,NA,1312,1,40,NA,1,NA,NA,NA,NA,1,1,1,2,3,1,1,3,1,2,1,2,2,1,1,2,1,3,1,2,1,NA,52,66.17,52,2006
ESS3e03_7,3,3.7,01.12.2018,461740100304,ES,1.083,0.79073614,1.9944906,NA,NA,NA,NA,2,9,2,1,1973,33.33,33,1,3,NA,1,NA,5220,6,60,NA,8,NA,NA,NA,NA,1,1,1,5,5,1,5,1,1,1,1,2,1,1,1,1,1,2,1,1,1,NA,52,33.33,52,2006
ESS3e03_7,3,3.7,01.12.2018,461740100305,ES,1.083,0.89396954,1.9944906,NA,NA,NA,NA,2,7,2,2,1969,37.83,37,6,4,NA,2,NA,5131,6,40,NA,9,NA,NA,NA,NA,4,3,1,4,4,1,4,2,3,3,1,5,2,1,1,3,3,3,1,4,1,NA,52,37.83,52,2006
ESS3e03_7,3,3.7,01.12.2018,461740100306,ES,1.083,1.8157684,1.9944906,NA,NA,NA,NA,3,8,2,2,1939,67.17,67,6,5,NA,1,NA,2320,1,24,NA,12,NA,NA,NA,NA,3,1,1,3,3,1,1,4,1,1,1,1,1,1,1,1,3,4,1,3,1,NA,52,67.17,52,2006
ESS3e03_7,3,3.7,01.12.2018,462050300502,ES,0.927,0.94089174,1.9944906,NA,NA,NA,NA,2,8,3,2,1963,43.67,43,1,1,NA,1,NA,9131,6,21,NA,2,NA,NA,NA,NA,3,2,2,2,5,2,3,5,2,4,1,2,3,2,2,2,5,4,2,5,2,NA,52,43.67,52,2006
ESS3e03_7,3,3.7,01.12.2018,462050300503,ES,0.927,0.98250955,1.9944906,NA,NA,NA,NA,3,6,3,2,1930,75.92,76,99,1,NA,1,NA,8263,1,50,NA,1,NA,NA,NA,NA,5,3,2,6,3,2,2,5,2,3,2,3,5,3,2,2,2,4,8,5,2,NA,52,75.92,52,2006
ESS3e03_7,3,3.7,01.12.2018,462290100902,ES,1.083,0.89396954,1.9944906,NA,NA,NA,NA,3,9,4,2,1964,41.92,42,9,4,NA,1,NA,4190,6,40,NA,9,NA,NA,NA,NA,1,1,1,2,5,1,2,5,1,3,1,4,1,1,1,1,1,1,1,3,1,NA,52,41.92,52,2006
ESS3e03_7,3,3.7,01.12.2018,462290100903,ES,1.083,0.89396954,1.9944906,NA,NA,NA,NA,3,7,1,2,1962,44.17,44,9,4,NA,1,NA,3415,6,60,NA,9,NA,NA,NA,NA,3,1,1,1,3,1,5,1,5,1,1,5,1,2,2,5,3,2,1,2,1,NA,52,44.17,52,2006
ESS3e03_7,3,3.7,01.12.2018,462290100905,ES,1.083,1.6256773,1.9944906,NA,NA,NA,NA,2,8,1,1,1973,33.42,33,10,5,NA,1,NA,3431,6,40,NA,12,NA,NA,NA,NA,3,2,2,2,4,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,NA,52,33.42,52,2006
ESS3e03_7,3,3.7,01.12.2018,462290100906,ES,1.083,0.89396954,1.9944906,NA,NA,NA,NA,2,7,3,2,1967,39,39,1,3,NA,2,NA,9131,6,28,NA,8,NA,NA,NA,NA,2,1,1,3,4,2,1,4,1,1,1,1,2,1,1,1,1,2,2,2,1,NA,52,39,52,2006
ESS3e03_7,3,3.7,01.12.2018,463030101301,ES,1.083,1.3312243,1.9944906,NA,NA,NA,NA,1,6,2,1,1964,42.75,43,1,2,NA,1,NA,7141,6,48,NA,5,NA,NA,NA,NA,6,2,2,2,6,2,2,6,2,3,2,3,2,2,2,1,2,2,2,5,2,NA,52,42.75,52,2006
ESS3e03_7,3,3.7,01.12.2018,463030101302,ES,1.083,0.79073614,1.9944906,NA,NA,NA,NA,2,10,2,1,1982,24.67,24,6,4,NA,1,NA,3475,6,20,NA,9,NA,NA,NA,NA,1,1,1,2,5,1,4,4,4,1,1,1,2,1,1,1,5,1,2,2,1,NA,52,24.67,52,2006
ESS3e03_7,3,3.7,01.12.2018,463030101304,ES,1.083,1.525767,1.9944906,NA,NA,NA,NA,2,7,2,2,1981,25.17,25,10,5,NA,1,NA,4212,6,40,NA,12,NA,NA,NA,NA,3,2,2,3,3,2,2,3,2,3,1,2,2,2,2,2,4,2,2,2,2,NA,52,25.17,52,2006
ESS3e03_7,3,3.7,01.12.2018,463030101305,ES,1.083,1.4599648,1.9944906,NA,NA,NA,NA,2,8,1,1,1971,35.17,36,9,5,NA,2,NA,7124,6,50,NA,14,NA,NA,NA,NA,2,2,1,2,6,2,2,2,2,2,2,3,5,2,2,2,2,2,1,3,2,NA,52,35.17,52,2006
ESS3e03_7,3,3.7,01.12.2018,463030101306,ES,1.083,1.0992296,1.9944906,NA,NA,NA,NA,2,10,3,2,1971,35.08,35,1,1,NA,1,NA,4190,6,40,NA,3,NA,NA,NA,NA,5,1,1,1,5,1,1,6,1,3,1,5,5,1,1,1,1,2,1,5,1,NA,52,35.08,52,2006
ESS3e03_7,3,3.7,01.12.2018,463110600201,ES,0.927,0.7651983,1.9944906,NA,NA,NA,NA,3,9,3,2,1962,44.25,45,8,3,NA,1,NA,5132,1,40,NA,7,NA,NA,NA,NA,1,1,2,2,6,1,1,2,2,5,1,1,3,2,2,1,2,5,1,3,1,NA,52,44.25,52,2006
ESS3e03_7,3,3.7,01.12.2018,463110600202,ES,0.927,1.2496651,1.9944906,NA,NA,NA,NA,1,7,2,1,1963,43.5,43,9,5,NA,2,NA,2441,6,60,NA,14,NA,NA,NA,NA,3,1,2,3,5,2,2,4,2,2,2,4,3,3,2,1,3,3,4,3,2,NA,52,43.5,52,2006
ESS3e03_7,3,3.7,01.12.2018,463110600204,ES,0.927,1.139469,1.9944906,NA,NA,NA,NA,2,3,3,1,1961,45.67,45,1,1,NA,1,NA,8281,6,40,NA,3,NA,NA,NA,NA,2,1,2,2,5,1,2,2,4,2,1,5,2,1,1,1,2,1,2,2,1,NA,52,45.67,52,2006
ESS3e03_7,3,3.7,01.12.2018,463990100102,ES,1.172,1.4406232,1.9944906,NA,NA,NA,NA,1,10,3,1,1965,41.75,41,1,2,NA,1,NA,9152,6,40,NA,5,NA,NA,NA,NA,5,2,2,4,5,2,3,5,1,2,1,2,2,2,1,2,6,5,2,4,2,NA,52,41.75,52,2006
ESS3e03_7,3,3.7,01.12.2018,463990100103,ES,1.172,1.2421803,1.9944906,NA,NA,NA,NA,1,9,2,2,1935,71,71,1,1,NA,6,NA,66666,2,666,NA,2,NA,NA,NA,NA,2,2,2,3,5,3,2,5,1,2,2,2,3,2,2,2,4,4,2,4,2,NA,52,71,52,2006
ESS3e03_7,3,3.7,01.12.2018,463990100104,ES,1.172,1.2421803,1.9944906,NA,NA,NA,NA,1,7,4,2,1920,86.75,86,99,1,NA,1,NA,7432,1,60,NA,1,NA,NA,NA,NA,4,3,4,4,5,3,3,4,2,3,6,4,4,2,3,4,3,4,4,5,2,NA,52,86.75,52,2006
ESS3e03_7,3,3.7,01.12.2018,463990100105,ES,1.172,1.2421803,1.9944906,NA,NA,NA,NA,2,8,4,2,1948,58,58,1,2,NA,1,NA,7332,1,45,NA,6,NA,NA,NA,NA,4,1,2,3,5,2,1,2,1,4,1,2,4,1,2,2,4,3,1,5,1,NA,52,58,52,2006
ESS3e03_7,3,3.7,01.12.2018,463990100106,ES,1.172,0.9110971,1.9944906,NA,NA,NA,NA,1,5,2,1,1968,39,39,1,4,NA,2,NA,7136,6,24,NA,9,NA,NA,NA,NA,4,2,2,2,3,2,3,2,2,2,2,4,3,2,2,2,4,4,3,5,1,NA,52,39,52,2006
ESS3e03_7,3,3.7,01.12.2018,464440300502,ES,0.927,0.6768351,1.9944906,NA,NA,NA,NA,2,7,1,1,1983,23.42,23,1,3,NA,6,NA,66666,2,666,NA,8,NA,NA,NA,NA,5,1,4,2,5,3,5,4,5,3,3,5,1,3,1,2,6,4,3,5,3,NA,52,23.42,52,2006
ESS3e03_7,3,3.7,01.12.2018,464440300503,ES,0.927,0.98250955,1.9944906,NA,NA,NA,NA,3,7,3,2,1951,55.58,55,1,2,NA,1,NA,4190,6,48,NA,6,NA,NA,NA,NA,5,4,4,5,4,3,3,5,2,4,3,2,5,2,2,4,5,5,2,4,4,NA,52,55.58,52,2006
ESS3e03_7,3,3.7,01.12.2018,464440300504,ES,0.927,0.98250955,1.9944906,NA,NA,NA,NA,3,6,3,2,1938,68.08,68,1,1,NA,6,NA,66666,2,666,NA,4,NA,NA,NA,NA,4,3,2,3,4,1,3,5,3,6,3,3,4,3,2,5,5,5,2,5,4,NA,52,68.08,52,2006
ESS3e03_7,3,3.7,01.12.2018,464440300505,ES,0.927,0.94089174,1.9944906,NA,NA,NA,NA,2,7,3,2,1956,50.67,50,99,1,NA,1,NA,5123,1,45,NA,1,NA,NA,NA,NA,5,2,2,4,5,3,4,4,2,2,2,3,4,2,2,3,2,4,3,3,2,NA,52,50.67,52,2006
ESS3e03_7,3,3.7,01.12.2018,464440300506,ES,0.927,0.94089174,1.9944906,NA,NA,NA,NA,2,10,2,2,1967,39.33,39,1,2,NA,1,NA,5220,1,45,NA,5,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,52,39.33,52,2006
ESS3e03_7,3,3.7,01.12.2018,464440300507,ES,0.927,0.6768351,1.9944906,NA,NA,NA,NA,1,9,1,1,1972,34.67,34,1,4,NA,1,NA,7141,6,43,NA,9,NA,NA,NA,NA,2,1,1,3,3,1,1,4,2,1,1,3,3,2,1,4,1,1,1,3,2,NA,52,34.67,52,2006
ESS3e03_7,3,3.7,01.12.2018,464580300502,ES,1.083,0.8419097,1.9944906,NA,NA,NA,NA,2,8,2,1,1958,48.67,48,4,4,NA,2,NA,1312,6,54,NA,9,NA,NA,NA,NA,2,2,1,2,4,2,2,5,2,1,1,3,2,1,1,3,3,2,2,3,2,NA,52,48.67,52,2006
ESS3e03_7,3,3.7,01.12.2018,464580300504,ES,1.083,1.147851,1.9944906,NA,NA,NA,NA,3,6,4,2,1935,71.58,71,1,1,NA,6,NA,66666,2,666,NA,4,NA,NA,NA,NA,5,3,3,3,5,1,3,5,3,3,3,3,5,3,2,3,5,4,2,5,3,NA,52,71.58,52,2006
ESS3e03_7,3,3.7,01.12.2018,464580300505,ES,1.083,0.89396954,1.9944906,NA,NA,NA,NA,1,10,2,2,1953,53.75,53,8,3,NA,1,NA,5132,6,34,NA,7,NA,NA,NA,NA,3,2,2,1,5,1,2,1,1,3,1,2,1,1,2,1,1,4,1,4,1,NA,52,53.75,52,2006
ESS3e03_7,3,3.7,01.12.2018,464580300506,ES,1.083,1.6256773,1.9944906,NA,NA,NA,NA,2,6,2,1,1980,26.5,26,10,5,NA,1,NA,5113,6,30,NA,12,NA,NA,NA,NA,3,2,3,3,3,3,4,3,3,2,2,3,3,3,1,4,4,3,3,3,2,NA,52,26.5,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080202301,ES,0.934,1.0734029,1.9944906,NA,NA,NA,NA,2,9,2,1,1972,34.25,34,1,2,NA,1,NA,5123,6,55,NA,5,NA,NA,NA,NA,3,1,2,2,6,1,2,3,2,3,1,2,2,1,1,1,3,5,2,3,1,NA,52,34.25,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080202303,ES,0.934,0.7260791,1.9944906,NA,NA,NA,NA,1,8,2,1,1958,48,48,1,3,NA,2,NA,3415,6,60,NA,8,NA,NA,NA,NA,1,1,1,3,5,1,3,2,2,3,1,1,2,1,1,2,2,3,2,3,1,NA,52,48,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080202305,ES,0.934,1.1480734,1.9944906,NA,NA,NA,NA,2,5,3,1,1967,39,39,1,2,NA,1,NA,7233,1,40,NA,6,NA,NA,NA,NA,3,1,1,2,2,1,1,3,2,1,1,4,2,1,1,1,1,2,2,2,1,NA,52,39,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080202307,ES,0.934,1.2591016,1.9944906,NA,NA,NA,NA,2,5,2,1,1960,46.08,46,6,5,NA,1,NA,4211,6,40,NA,12,NA,NA,NA,NA,3,2,2,4,4,2,5,5,3,2,2,4,5,4,2,4,2,4,2,4,4,NA,52,46.08,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080601401,ES,0.934,0.9605916,1.9944906,NA,NA,NA,NA,3,5,3,2,1989,17.33,17,1,2,NA,6,NA,66666,2,666,NA,5,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,52,17.33,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080601402,ES,0.934,1.2591016,1.9944906,NA,NA,NA,NA,1,5,2,1,1967,39,39,9,5,NA,1,NA,1231,6,50,NA,15,NA,NA,NA,NA,3,1,1,4,5,2,3,5,2,2,2,1,2,1,2,4,3,5,1,2,1,NA,52,39,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080601404,ES,0.934,0.9899287,1.9944906,NA,NA,NA,NA,1,10,3,2,1927,79.75,79,99,1,NA,1,NA,9132,1,40,NA,1,NA,NA,NA,NA,2,1,2,4,3,2,2,4,1,2,1,3,4,1,1,1,3,2,1,1,2,NA,52,79.75,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080601406,ES,0.934,0.80714434,1.9944906,NA,NA,NA,NA,2,9,2,2,1986,20.25,21,1,3,NA,1,NA,4121,1,25,NA,8,NA,NA,NA,NA,4,1,1,1,5,1,1,2,1,5,2,2,1,1,1,1,1,1,1,1,1,NA,52,20.25,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080601407,ES,0.934,1.1279542,1.9944906,NA,NA,NA,NA,2,9,2,2,1969,37.08,37,8,5,NA,1,NA,2221,6,40,NA,14,NA,NA,NA,NA,5,3,2,3,3,2,3,6,2,3,2,3,5,2,2,3,2,2,3,5,3,NA,52,37.08,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080802002,ES,0.934,1.3158507,1.9944906,NA,NA,NA,NA,3,7,3,2,1977,29.75,29,10,5,NA,6,NA,66666,2,666,NA,14,NA,NA,NA,NA,4,1,2,3,5,2,2,5,4,3,1,5,4,2,2,3,4,4,2,5,3,NA,52,29.75,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080802004,ES,0.934,0.7260791,1.9944906,NA,NA,NA,NA,2,8,2,1,1963,43.42,44,1,3,NA,1,NA,3415,6,40,NA,8,NA,NA,NA,NA,3,1,2,2,4,3,2,2,2,2,2,3,1,3,2,4,4,5,1,3,2,NA,52,43.42,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080802005,ES,0.934,0.9899287,1.9944906,NA,NA,NA,NA,3,10,2,2,1940,66,66,1,2,NA,1,NA,8263,1,48,NA,5,NA,NA,NA,NA,2,2,2,2,5,2,2,5,2,2,2,2,2,2,2,2,5,5,2,5,2,NA,52,66,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080802006,ES,0.934,0.7260791,1.9944906,NA,NA,NA,NA,1,8,2,1,1968,38.33,38,4,3,NA,1,NA,3415,6,30,NA,8,NA,NA,NA,NA,2,3,2,2,5,5,2,4,3,3,1,5,2,2,2,2,5,5,4,5,2,NA,52,38.33,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080802007,ES,0.934,0.68194604,1.9944906,NA,NA,NA,NA,3,8,3,1,1983,23.08,24,10,3,NA,1,NA,5123,6,55,NA,7,NA,NA,NA,NA,2,2,2,2,3,2,4,4,2,2,2,2,2,2,1,2,4,4,1,4,1,NA,52,23.08,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080904203,ES,0.934,0.9479967,1.9944906,NA,NA,NA,NA,2,8,2,2,1954,52.58,52,1,1,NA,1,NA,9132,6,35,NA,4,NA,NA,NA,NA,1,1,1,6,5,2,1,5,2,2,1,5,1,1,1,2,2,2,1,2,1,NA,52,52.58,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080904204,ES,0.934,0.80714434,1.9944906,NA,NA,NA,NA,2,7,2,2,1988,18.25,18,1,3,NA,1,NA,9132,6,6,NA,8,NA,NA,NA,NA,1,1,1,1,1,1,1,4,2,2,1,4,2,1,2,2,4,1,1,4,2,NA,52,18.25,52,2006
ESS3e03_7,3,3.7,01.12.2018,465080904205,ES,0.934,0.80714434,1.9944906,NA,NA,NA,NA,3,10,3,2,1972,34,34,1,3,NA,1,NA,4190,6,37,NA,8,NA,NA,NA,NA,1,4,1,4,5,1,1,5,1,1,1,6,4,1,1,2,5,4,1,5,2,NA,52,34,52,2006
ESS3e03_7,3,3.7,01.12.2018,465081101601,ES,0.934,0.80714434,1.9944906,NA,NA,NA,NA,2,9,1,2,1980,26.83,26,9,4,NA,1,NA,4121,6,40,NA,9,NA,NA,NA,NA,2,1,2,2,2,1,2,2,3,2,1,3,2,1,1,3,2,3,2,2,2,NA,52,26.83,52,2006
ESS3e03_7,3,3.7,01.12.2018,465081101602,ES,0.934,1.0734029,1.9944906,NA,NA,NA,NA,2,5,2,1,1990,16.58,16,1,2,NA,6,NA,66666,2,666,NA,5,NA,NA,NA,NA,3,3,2,4,2,3,6,3,4,2,8,4,3,4,2,5,4,4,3,4,4,NA,52,16.58,52,2006
ESS3e03_7,3,3.7,01.12.2018,465081101604,ES,0.934,0.7260791,1.9944906,NA,NA,NA,NA,2,5,3,1,1958,48.58,48,1,3,NA,1,NA,5220,6,40,NA,8,NA,NA,NA,NA,4,3,3,6,4,3,2,5,3,4,4,3,4,3,3,4,3,3,3,3,4,NA,52,48.58,52,2006
